pronounCount,prepositionCount,conjunctionCount,complexWordsCount,longWordsCount,syllablesCount,typeTokenRatio,wordCount,cleaned,entity,author
4.0,5.0,3.0,7.0,10.0,54.0,0.8378378378378378,37.0,lawrence prominent mock fraternity tappa tappa keg wild merriest wild merry young roysterer immature collegiate frivolity satisfy ,"[lawrence, tappa, tappa, merry, young, roysterer]",HPL
2.0,2.0,2.0,4.0,6.0,43.0,1.0,30.0,limb save black fur roughly resemble hind leg prehistoric earth giant saurians terminate ridgy veined pad neither hoof claws ,[],HPL
8.0,10.0,3.0,6.0,9.0,72.0,0.8431372549019608,51.0,enticement sufficient conquer fear danger death induce commence laborious voyage joy child feel embark little boat holiday mate expedition discovery native river ,[],MWS
2.0,3.0,1.0,4.0,4.0,25.0,0.9444444444444444,18.0,adequate bolt two lateral door connect room proceed fasten ,"[adequate, bolt, two]",HPL
5.0,6.0,2.0,6.0,7.0,62.0,0.7954545454545454,44.0,supposition well taught boy thin tall age sufficiently could conceal drawer almost immediately chess board play game chess effect evolution automaton ,"[chess, board]",EAP
1.0,9.0,5.0,13.0,21.0,108.0,0.859375,64.0,intersperse room crossing recrossing endless irregularity innumerable bench desk black ancient time wear pile desperately much bethumbe book beseame initial letter name full length grotesque figure multiplied effort knife entirely lose little original form may portion day long depart ,[],EAP
2.0,0.0,1.0,1.0,2.0,14.0,1.0,12.0,manly courage resistance save us save ,[],MWS
2.0,2.0,1.0,5.0,6.0,33.0,0.8260869565217391,23.0,silver hair benevolent countenance aged cottager win reverence gentle manner girl entice love ,"[reverence, gentle]",MWS
2.0,2.0,0.0,2.0,3.0,13.0,1.0,8.0,commence inure body hardship ,[],MWS
2.0,2.0,1.0,1.0,1.0,12.0,1.0,9.0,absurdity must pause detail ,[],EAP
1.0,3.0,0.0,2.0,3.0,21.0,0.9285714285714286,14.0,travel night fearful encounter visage human ,[night],MWS
4.0,5.0,1.0,3.0,5.0,49.0,0.8974358974358975,39.0,scarcely recover sense foretopsail go shred get storm stay sail pretty well hour ship head sea much steadily ,[hour],EAP
1.0,6.0,0.0,1.0,4.0,28.0,0.8333333333333334,24.0,low portion hide view head unwieldy bedstead thrust close ,[],EAP
1.0,6.0,2.0,8.0,8.0,61.0,0.8717948717948718,39.0,adrian introduce systematic mode proceed metropolis unable stop progress death yet prevent evil vice folly render awful fate hour still tremendous ,"[adrian, metropolis, awful, fate, hour]",MWS
1.0,7.0,0.0,5.0,8.0,45.0,0.8387096774193549,31.0,quarter past eight longer able draw breath without intolerable pain proceed forthwith adjust around car apparatus belong condenser ,[],EAP
0.0,9.0,0.0,8.0,15.0,78.0,0.8363636363636363,55.0,professor stricken whilst return newport boat fall suddenly witness say jostle nautical look negro come one queer dark court precipitous hillside form short cut waterfront deceased home williams street ,"[stricken, whilst, jostle, one]",HPL
2.0,3.0,1.0,3.0,5.0,29.0,0.9,20.0,suddenly wretch animate last burst strength raise hideous head damp sink pavement ,[],HPL
8.0,1.0,0.0,3.0,3.0,51.0,0.7111111111111111,45.0,ha ha ha say gentleman hi hi hi ho ho ho hu hu hu hu good indeed must astonish mon ami friend wit drole must understand letter ,"[ho, ho, ho, hu, hu, hu, hu]",EAP
5.0,4.0,1.0,3.0,3.0,28.0,0.84,25.0,true may find opportunity transmit world fall make endeavour ,[],EAP
6.0,5.0,2.0,11.0,11.0,69.0,0.9210526315789473,38.0,repeat landscape arrangement collocation alone physical nature susceptible exaltation therefore susceptibility improvement one point mystery hitherto unable solve ,[one],EAP
4.0,3.0,3.0,3.0,6.0,64.0,0.8913043478260869,46.0,also cut timber begin repair unused part house spacious peaked roof affair whose rear end bury entirely rocky hillside whose three least ruin ground floor room always sufficient daughter ,[three],HPL
1.0,3.0,1.0,0.0,1.0,11.0,0.9090909090909091,11.0,meantime folly grieve think ,[],EAP
2.0,7.0,1.0,4.0,10.0,50.0,0.8378378378378378,37.0,extreme darkness stage whose light receive fire cauldron join kind mist float render unearthly shape witch obscure shadowy ,[],MWS
1.0,10.0,5.0,8.0,16.0,83.0,0.7166666666666667,60.0,sheehan acknowledge centre chicago subterranean traffic liquor narcotic certain dignity extend even unkempt attachs place lately one lie outside pale dignity one share squalor filth importance sheehan ,"[sheehan, acknowledge, one, one]",HPL
6.0,6.0,3.0,10.0,14.0,82.0,0.8333333333333334,54.0,perhaps gradation copy render readily perceptible possibly owe security master air copyist disdain letter painting obtuse see give full spirit original individual contemplation chagrin ,[],EAP
3.0,2.0,0.0,3.0,4.0,26.0,0.9411764705882353,17.0,perhaps effect surrounding mind early acquire shade melancholy ,[],HPL
3.0,4.0,0.0,0.0,0.0,24.0,0.9166666666666666,24.0,ought hear though old timer tell black reef coast devil reef call ,[],HPL
0.0,1.0,0.0,2.0,3.0,13.0,1.0,9.0,prince provide appliance pleasure ,[],EAP
5.0,4.0,2.0,4.0,6.0,48.0,0.8055555555555556,36.0,week taste full joy charnel conviviality must describe thing happen bear away accurse abode sorrow monotony ,[week],HPL
5.0,2.0,0.0,0.0,0.0,30.0,0.9354838709677419,31.0,see enough tell ye mis corey dunt mean good think man folk ought git party suthin ,"[ye, mis, corey, dunt]",HPL
2.0,4.0,3.0,6.0,10.0,51.0,0.8928571428571429,28.0,recognise school sculpture animate terrible object yet century even thousand year seem record dim greenish surface unplaceable stone ,"[century, thousand, year, greenish]",HPL
8.0,9.0,3.0,9.0,11.0,73.0,0.7818181818181819,55.0,long time dare hope unobstructed breathing moisture suffuse forehead token long mistake departure mortal malady venture whisper news change idris length succeed persuade speak truth ,[],MWS
1.0,1.0,1.0,6.0,7.0,29.0,0.8333333333333334,18.0,comprehend moreover true character august aim supreme majesty dignity poetic sentiment ,[august],EAP
0.0,0.0,0.0,1.0,1.0,10.0,1.0,7.0,else immortality man ,[],EAP
2.0,1.0,3.0,2.0,2.0,19.0,0.6666666666666666,21.0,lay second tier third fourth hear furious vibration chain ,"[third, fourth]",EAP
9.0,7.0,4.0,6.0,11.0,74.0,0.7636363636363637,55.0,become disconcerting even gruesome companion yet gratitude healing could well abandon stranger around careful dust room attend need day muffle heavy ulster buy especially purpose ,[day],HPL
2.0,2.0,0.0,1.0,1.0,16.0,1.0,12.0,long love fill overflow ,[],EAP
5.0,5.0,2.0,6.0,11.0,68.0,0.86,50.0,lambent glow sort always play old woman small furry thing light sharp dream preface plunge unknown abyss thought wakeful second person could see dream luminance utterly beyond sane harbourage ,[second],HPL
7.0,7.0,1.0,3.0,11.0,58.0,0.782608695652174,46.0,first thought perdita must return must support draw food despair may best sustain wounded heart recall wild excess grief austere law duty soft tenderness regret ,[first],MWS
7.0,8.0,3.0,4.0,8.0,64.0,0.76,50.0,affinity mankind nature akin mountain sky friend wind heaven offspring earth playmate focus mighty mirror feel life mingle universe existence ,[earth],MWS
1.0,3.0,0.0,2.0,4.0,26.0,1.0,18.0,uninquiring soul let occurrence pass one major clash spasmodic war liquor ,[one],HPL
1.0,9.0,2.0,1.0,5.0,41.0,0.8378378378378378,37.0,rigging find ill fit greatly strained third day blow five afternoon mizzen mast heavy lurch windward go board ,"[third, day, afternoon]",EAP
2.0,1.0,0.0,3.0,3.0,17.0,1.0,9.0,alfred stand immoveable whole attention absorb ,[],MWS
1.0,5.0,2.0,0.0,3.0,32.0,0.9230769230769231,26.0,beyond rusted railway rowley road lead flat marshy terrain dot islet high dryer scrub grow land ,"[railway, rowley, road, scrub, grow]",HPL
5.0,6.0,2.0,8.0,15.0,71.0,0.9285714285714286,42.0,williamson record tradition supply abundance grandfather though orne material depend uncle walter put disposal content file include note letter cutting heirloom photograph miniature ,"[uncle, walter]",HPL
12.0,12.0,3.0,12.0,16.0,110.0,0.7710843373493976,83.0,close scrutiny however satisfy intend kid ha ha say sure right laugh million half money serious matter mirth establish third link chain find especial connexion pirate goat pirate know nothing goat appertain farm interest ,"[million, half, third]",EAP
2.0,4.0,1.0,1.0,4.0,44.0,0.8648648648648649,37.0,cause wonder surely even gang blackguard make haste get home wide river cross small boat storm impend night approach ,[night],EAP
3.0,6.0,1.0,4.0,5.0,40.0,0.78125,32.0,connexion two event much palpable true wonder would failure populace appreciate seize ,[two],EAP
4.0,2.0,1.0,1.0,6.0,39.0,0.7878787878787878,33.0,hear fear drive people kilderry laugh loudly friend laugh fear vague wildest absurd character ,[],HPL
2.0,0.0,0.0,1.0,1.0,7.0,1.0,5.0,leave inexorable ,[],MWS
2.0,3.0,1.0,4.0,5.0,29.0,1.0,17.0,listen father silence remain time incapable offer reply ,[],MWS
6.0,2.0,1.0,1.0,1.0,18.0,1.0,14.0,hate abhorrence equal regard ,[],MWS
5.0,6.0,2.0,4.0,5.0,40.0,0.9,30.0,albeit without definite reason instinctively guard advantage new real crisis whatever may turn ,[],HPL
5.0,2.0,0.0,3.0,4.0,25.0,0.9,20.0,assure patron perfectly resign task play thomas hawk ,"[thomas, hawk]",EAP
0.0,4.0,0.0,3.0,5.0,26.0,0.8421052631578947,19.0,large bruise discover upon pit stomach produce apparently pressure knee ,[],EAP
1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,mem answer ,[mem],EAP
3.0,5.0,0.0,9.0,9.0,53.0,0.7941176470588235,34.0,let composition defective let emendation work mere arrangement form let emendation submit every artist world necessity admit ,[],EAP
1.0,1.0,0.0,2.0,3.0,13.0,1.0,9.0,hangman however adjust noose neck ,[hangman],EAP
1.0,3.0,1.0,2.0,3.0,19.0,1.0,13.0,utter horrify suddenness hear frightful sound ,[],HPL
0.0,0.0,0.0,2.0,2.0,9.0,1.0,7.0,boat however must detain ,[],EAP
2.0,1.0,1.0,0.0,3.0,16.0,1.0,12.0,start four oclock legrand jupiter dog ,"[four, jupiter]",EAP
5.0,9.0,4.0,3.0,6.0,60.0,0.8269230769230769,52.0,map record guide book really tell north end bah guess guarantee lead thirty forty alley network alley north prince street suspect ten live outside foreigner swarm ,"[thirty, forty, alley, alley, north, prince, street, ten]",HPL
2.0,3.0,0.0,1.0,4.0,16.0,1.0,15.0,would useless describe playing erich zann dreadful night ,"[erich, zann]",HPL
5.0,4.0,0.0,7.0,8.0,43.0,1.0,26.0,particular instance understand probable proceed upon route average diversity accustomed one ,[],EAP
3.0,3.0,2.0,5.0,6.0,41.0,0.9565217391304348,23.0,notice particular turn eye upon glorious prospect soon become absorb contemplation ,[],EAP
2.0,5.0,3.0,4.0,5.0,38.0,0.7931034482758621,29.0,many vessel fire signal gun salute loud cheer hear surprising distinctness waving cap handkerchief ,[],EAP
1.0,2.0,1.0,1.0,2.0,13.0,0.9,10.0,party spread hurry room room ,[],EAP
2.0,4.0,3.0,4.0,9.0,42.0,0.8571428571428571,28.0,make vow love train struggle disappointment remorse seek mere sensual enjoyment remedy injurious inroad passion ,[],MWS
3.0,6.0,2.0,2.0,6.0,39.0,0.8928571428571429,28.0,johansen brood idol cabin attend matter food laugh maniac side ,"[johansen, brood, idol]",HPL
4.0,2.0,2.0,5.0,6.0,41.0,0.8846153846153846,26.0,latter examine carefully deposit pocket book unlock escritoire take thence letter give prefect ,[],EAP
1.0,3.0,2.0,2.0,3.0,26.0,0.8636363636363636,22.0,retire early full dread long time could sleep uncanny silence tower ,[],HPL
3.0,5.0,1.0,4.0,4.0,32.0,0.9047619047619048,21.0,provide sum money together jewel belong mother depart ,"[jewel, belong]",MWS
5.0,6.0,3.0,1.0,7.0,42.0,0.875,32.0,rush towards window draw pistol bosom fire elude leap station run swiftness lightning plunge lake ,[],MWS
0.0,1.0,1.0,0.0,0.0,11.0,0.7096774193548387,31.0,xh pxh pxh jxhn dxnt dx sx yxuve gxt tx gx yxu knxw sx gx xnce dxnt gx slxw fxr nxbxdy xwn yxu yxu knxw ,"[xh, pxh, pxh, jxhn, dx, sx, yxuve, gxt]",EAP
2.0,2.0,1.0,0.0,1.0,17.0,1.0,16.0,would swear writer bear bring coffin ,[],EAP
0.0,1.0,0.0,2.0,3.0,15.0,1.0,8.0,prodigious number stately palace ,[],EAP
5.0,5.0,1.0,2.0,4.0,37.0,0.8571428571428571,28.0,may hear return london visit bolter lock connect continue absence may tend greatly alarm ,[london],MWS
3.0,4.0,4.0,7.0,9.0,55.0,0.868421052631579,38.0,man whose name beaufort proud unbend disposition could bear live poverty oblivion country formerly distinguish rank magnificence ,[],MWS
1.0,3.0,0.0,0.0,1.0,15.0,0.8235294117647058,17.0,find side humid pathway dry land sole foot ,"[humid, pathway]",MWS
4.0,2.0,0.0,0.0,1.0,17.0,0.8947368421052632,19.0,dare ask think right may still mislead passion ,[],MWS
7.0,3.0,1.0,3.0,7.0,36.0,0.8518518518518519,27.0,refuse flee watch fade watch feel turn watch greedily eye imaginable visible ,"[refuse, flee, watch]",HPL
3.0,4.0,0.0,1.0,1.0,22.0,0.9047619047619048,21.0,soon possible soon dark see ,[],EAP
5.0,7.0,3.0,1.0,5.0,49.0,0.8,40.0,since must object indifference contempt well far better avoid expose scornful world chance play mad game fond foolish icarus ,[],MWS
5.0,5.0,1.0,2.0,5.0,32.0,0.8461538461538461,26.0,shew danger child incur absence length agree go beyond inclosure forest ,[],MWS
1.0,4.0,1.0,6.0,8.0,43.0,0.8928571428571429,28.0,entire surface metallic enclosure rudely daub hideous repulsive device charnel superstition monk give rise ,[],EAP
3.0,3.0,2.0,5.0,5.0,46.0,0.9629629629629629,27.0,scene must correspond seal loft overhead begin attack imagination violently later impression faint hazy ,[],HPL
0.0,0.0,0.0,2.0,3.0,13.0,1.0,7.0,mille tonnerre ejaculate prince de grenouille ,"[mille, tonnerre]",EAP
3.0,3.0,1.0,2.0,6.0,36.0,0.8125,32.0,remain half finished creature destroy lie scatter floor almost feel mangle live flesh human ,"[half, mangle]",MWS
4.0,3.0,3.0,1.0,3.0,29.0,0.8148148148148148,27.0,plain owner come home come land balloon airship could imagine ,[],HPL
1.0,2.0,1.0,0.0,1.0,16.0,1.0,16.0,think still think would find old pirate cache devil reef ,[],HPL
2.0,8.0,1.0,7.0,11.0,63.0,0.8809523809523809,42.0,see glass thin dark man medium stature attire clerical garb anglican church apparently thirty rimless steel bow glass glisten beneath sallow olive forehead abnormal height ,"[anglican, church, thirty]",HPL
2.0,4.0,1.0,4.0,4.0,34.0,0.8695652173913043,23.0,kindly influence cease act find fetter grief indulge misery reflection ,[],MWS
3.0,6.0,1.0,4.0,6.0,52.0,0.8048780487804879,41.0,sailor look gigantic animal seize madame lespanaye hair loose comb flourish razor face imitation motion barber ,[],EAP
8.0,6.0,2.0,7.0,11.0,62.0,0.7954545454545454,44.0,feeling forever stretch begin sink repose find oblige quit rest pleasure something new engage attention also forsake novelty ,[],MWS
1.0,2.0,0.0,0.0,0.0,11.0,0.9090909090909091,11.0,father safie cause ruin ,[],MWS
0.0,0.0,0.0,1.0,1.0,7.0,1.0,4.0,matter impossible ,[],EAP
5.0,3.0,1.0,4.0,6.0,42.0,0.96875,32.0,say baron turn abruptly toward speaker dead say indeed true lord noble name imagine unwelcome intelligence ,[],EAP
0.0,3.0,0.0,1.0,3.0,15.0,1.0,13.0,length one escape sewer give freedom rest ,[one],EAP
4.0,3.0,0.0,1.0,4.0,25.0,0.9444444444444444,18.0,child say firm hope future happiness place prospect union ,[],MWS
1.0,0.0,0.0,2.0,2.0,13.0,1.0,8.0,mean line perdidit antiquum litera sonum ,[litera],EAP
2.0,3.0,0.0,2.0,3.0,16.0,0.9285714285714286,14.0,establish tea pot expect field ,[],EAP
4.0,3.0,0.0,1.0,2.0,25.0,0.8421052631578947,19.0,would leave nothing behind number would enable carry ,[],EAP
1.0,1.0,1.0,2.0,3.0,17.0,1.0,10.0,time place circumstance render matter beyond question ,[],EAP
2.0,5.0,1.0,5.0,10.0,44.0,0.896551724137931,29.0,develop strange caprice acquire fondness exotic spice egyptian incense till room smell like vault sepulchre pharaoh valley kings ,[egyptian],HPL
3.0,7.0,1.0,7.0,14.0,75.0,0.8333333333333334,48.0,make special effect indeed work fluid special impulse subject exact calculation become easy determine precise period impulse give extent would engirdle orb impress ever every atom atmosphere circumambient ,[],EAP
2.0,0.0,1.0,0.0,1.0,10.0,1.0,10.0,yes reason despair ,[],EAP
2.0,3.0,0.0,1.0,1.0,21.0,1.0,17.0,haowd ye like hear come awful reef every may eve hallowmass ,"[haowd, ye]",HPL
3.0,6.0,3.0,9.0,10.0,55.0,0.9090909090909091,33.0,alienist listen keen attention word since curiosity arouse high pitch suggestive yet mostly conflict incoherent story family neighbour ,[],HPL
2.0,2.0,0.0,1.0,4.0,17.0,1.0,16.0,must midnight least birch decide could get transom ,[midnight],HPL
13.0,8.0,4.0,3.0,5.0,66.0,0.6949152542372882,59.0,win shall deny grief know secret pour balm soul shall enjoy ravish delight behold smile see eye beam pleasure least gentle love thankfulness ,[ravish],MWS
1.0,1.0,1.0,2.0,3.0,17.0,1.0,13.0,must careful give thing downright improviso air ,[],EAP
3.0,4.0,2.0,3.0,6.0,34.0,0.8518518518518519,27.0,uncle begin slowly grudgingly unwrap thing urge shock strangeness frequent hideousness design ,[],HPL
3.0,2.0,1.0,8.0,8.0,44.0,0.9285714285714286,28.0,look subtle curious sense beckon seem superadde grim repulsion oddly enough find overtone disturbing primary impression ,[],HPL
